noise_level,tanimoto
generated,0.1037037037037037
generated,0.13829787234042554
generated,0.1111111111111111
generated,0.2111111111111111
generated,0.18181818181818182
generated,0.15476190476190477
generated,0.18446601941747573
generated,0.140625
generated,0.1360544217687075
generated,0.09473684210526316
generated,0.15436241610738255
generated,0.14093959731543623
generated,0.08045977011494253
generated,0.07857142857142857
generated,0.12987012987012986
generated,0.1476510067114094
generated,0.06206896551724138
generated,0.1016949152542373
generated,0.12698412698412698
generated,0.13274336283185842
generated,0.0967741935483871
generated,0.11888111888111888
generated,0.20833333333333334
generated,0.125
generated,0.11764705882352941
generated,0.0891089108910891
generated,0.11009174311926606
generated,0.14545454545454545
generated,0.10833333333333334
generated,0.21518987341772153
generated,0.15172413793103448
generated,0.08666666666666667
generated,0.08275862068965517
generated,0.20481927710843373
generated,0.13559322033898305
generated,0.1565217391304348
generated,0.08823529411764706
generated,0.16666666666666666
generated,0.056338028169014086
generated,0.11627906976744186
generated,0.14583333333333334
generated,0.07518796992481203
generated,0.07079646017699115
generated,0.10852713178294573
generated,0.1721311475409836
generated,0.11009174311926606
generated,0.25
generated,0.1262135922330097
generated,0.09259259259259259
generated,0.15384615384615385
generated,0.07801418439716312
generated,0.12244897959183673
generated,0.2
generated,0.15555555555555556
generated,0.15
generated,0.2376237623762376
generated,0.1079136690647482
generated,0.14925373134328357
generated,0.2
generated,0.17857142857142858
generated,0.14285714285714285
generated,0.060240963855421686
generated,0.16363636363636364
generated,0.1076923076923077
generated,0.10569105691056911
generated,0.15
generated,0.07975460122699386
generated,0.06930693069306931
generated,0.189873417721519
generated,0.08333333333333333
generated,0.0782608695652174
generated,0.12138728323699421
generated,0.09333333333333334
generated,0.07926829268292683
generated,0.14893617021276595
generated,0.08196721311475409
generated,0.13286713286713286
generated,0.078125
generated,0.16352201257861634
generated,0.08695652173913043
generated,0.058333333333333334
generated,0.10204081632653061
generated,0.15789473684210525
generated,0.14184397163120568
generated,0.1262135922330097
generated,0.12418300653594772
generated,0.14473684210526316
generated,0.047619047619047616
generated,0.205607476635514
generated,0.10101010101010101
generated,0.12790697674418605
generated,0.11475409836065574
generated,0.15
generated,0.12121212121212122
generated,0.1016949152542373
generated,0.06779661016949153
generated,0.12307692307692308
generated,0.16393442622950818
generated,0.10982658959537572
generated,0.09859154929577464
generated,0.10569105691056911
generated,0.08823529411764706
generated,0.1485148514851485
generated,0.12883435582822086
generated,0.07142857142857142
generated,0.28205128205128205
generated,0.12037037037037036
generated,0.17857142857142858
generated,0.11206896551724138
generated,0.1111111111111111
generated,0.15730337078651685
generated,0.08695652173913043
generated,0.2
generated,0.08791208791208792
generated,0.10256410256410256
generated,0.136
generated,0.09090909090909091
generated,0.08333333333333333
generated,0.058823529411764705
generated,0.12345679012345678
generated,0.10434782608695652
generated,0.06349206349206349
generated,0.17204301075268819
generated,0.13970588235294118
generated,0.125
generated,0.07547169811320754
generated,0.15
generated,0.15966386554621848
generated,0.16279069767441862
generated,0.15625
generated,0.1076923076923077
generated,0.12962962962962962
generated,0.13445378151260504
generated,0.11016949152542373
generated,0.14953271028037382
generated,0.15079365079365079
generated,0.09322033898305085
generated,0.19
generated,0.16666666666666666
generated,0.1702127659574468
generated,0.09836065573770492
generated,0.13013698630136986
generated,0.18243243243243243
generated,0.09345794392523364
generated,0.06481481481481481
generated,0.11450381679389313
generated,0.17886178861788618
generated,0.0967741935483871
generated,0.2653061224489796
generated,0.11409395973154363
generated,0.14035087719298245
generated,0.15315315315315314
generated,0.12149532710280374
generated,0.12605042016806722
generated,0.11403508771929824
generated,0.19491525423728814
generated,0.13008130081300814
generated,0.16455696202531644
generated,0.11392405063291139
generated,0.6285714285714286
generated,0.12307692307692308
generated,0.08823529411764706
generated,0.1
generated,0.11363636363636363
generated,0.1276595744680851
generated,0.05555555555555555
generated,0.09433962264150944
generated,0.18493150684931506
generated,0.12605042016806722
generated,0.18666666666666668
generated,0.05925925925925926
generated,0.07692307692307693
generated,0.09316770186335403
generated,0.09923664122137404
generated,0.08045977011494253
generated,0.1206896551724138
generated,0.2222222222222222
generated,0.25555555555555554
generated,0.1527777777777778
generated,0.1917808219178082
generated,0.1896551724137931
generated,0.08666666666666667
generated,0.15447154471544716
generated,0.21505376344086022
generated,0.16176470588235295
generated,0.12149532710280374
generated,0.11403508771929824
generated,0.09734513274336283
generated,0.14705882352941177
generated,0.2727272727272727
generated,0.14018691588785046
generated,0.22077922077922077
generated,0.13186813186813187
generated,0.07407407407407407
generated,0.21348314606741572
generated,0.1797752808988764
generated,0.28865979381443296
generated,0.16666666666666666
generated,0.17204301075268819
generated,0.16666666666666666
generated,0.125
generated,0.10434782608695652
generated,0.1510791366906475
generated,0.0763888888888889
generated,0.13533834586466165
generated,0.16176470588235295
generated,0.10714285714285714
generated,0.09734513274336283
generated,0.2
generated,0.16216216216216217
generated,0.14814814814814814
generated,0.16058394160583941
generated,0.14583333333333334
generated,0.14184397163120568
generated,0.17829457364341086
generated,0.3125
generated,0.175
generated,0.16216216216216217
generated,0.1079136690647482
generated,0.08139534883720931
generated,0.0859375
generated,0.11278195488721804
generated,0.14166666666666666
generated,0.058333333333333334
generated,0.14285714285714285
generated,0.11585365853658537
generated,0.1797752808988764
generated,0.15384615384615385
generated,0.17886178861788618
generated,0.20754716981132076
generated,0.07766990291262135
generated,0.13592233009708737
generated,0.16831683168316833
generated,0.13675213675213677
generated,0.1
generated,0.09734513274336283
generated,0.125
generated,0.08275862068965517
generated,0.08108108108108109
generated,0.13008130081300814
generated,0.08982035928143713
generated,0.0625
generated,0.10204081632653061
generated,0.06796116504854369
generated,0.06201550387596899
generated,0.12359550561797752
generated,0.10416666666666667
generated,0.13821138211382114
generated,0.0975609756097561
generated,0.10638297872340426
generated,0.125
generated,0.11764705882352941
generated,0.046296296296296294
generated,0.11827956989247312
generated,0.19753086419753085
generated,0.075
generated,0.14285714285714285
generated,0.14772727272727273
generated,0.09195402298850575
generated,0.14634146341463414
generated,0.125
generated,0.14184397163120568
generated,0.1926605504587156
generated,0.11627906976744186
generated,0.08974358974358974
generated,0.09219858156028368
generated,0.058823529411764705
generated,0.2028985507246377
generated,0.1165644171779141
generated,0.08035714285714286
generated,0.1511627906976744
generated,0.125
generated,0.18269230769230768
generated,0.1328125
generated,0.1308411214953271
generated,0.09523809523809523
generated,0.1559633027522936
generated,0.043478260869565216
generated,0.11333333333333333
generated,0.1643835616438356
generated,0.19801980198019803
generated,0.0970873786407767
generated,0.0
generated,0.1276595744680851
generated,0.2376237623762376
generated,0.11450381679389313
generated,0.16216216216216217
generated,0.14473684210526316
generated,0.08256880733944955
generated,0.08791208791208792
generated,0.1827956989247312
generated,0.14655172413793102
generated,0.13157894736842105
generated,0.0989010989010989
generated,0.18269230769230768
generated,0.0594059405940594
generated,0.1
generated,0.07766990291262135
generated,0.25742574257425743
generated,0.08602150537634409
generated,0.112
generated,0.20353982300884957
generated,0.22727272727272727
generated,0.1076923076923077
generated,0.1875
generated,0.10144927536231885
generated,0.1402439024390244
generated,0.11888111888111888
generated,0.128
generated,0.1111111111111111
generated,0.13253012048192772
generated,0.03614457831325301
generated,0.2631578947368421
generated,0.13636363636363635
generated,0.1171875
generated,0.20618556701030927
generated,0.1417910447761194
generated,0.14414414414414414
generated,0.13333333333333333
generated,0.1206896551724138
generated,0.12048192771084337
generated,0.1511627906976744
generated,0.14285714285714285
generated,0.09302325581395349
generated,0.16483516483516483
generated,0.07333333333333333
generated,0.08461538461538462
generated,0.13333333333333333
generated,0.11023622047244094
generated,0.13709677419354838
generated,0.08139534883720931
generated,0.1927710843373494
generated,0.08264462809917356
generated,0.10256410256410256
generated,0.1206896551724138
generated,0.11363636363636363
generated,0.11290322580645161
generated,0.14728682170542637
generated,0.1111111111111111
generated,0.04838709677419355
generated,0.11235955056179775
generated,0.1308411214953271
generated,0.12121212121212122
generated,0.09090909090909091
generated,0.07575757575757576
generated,0.1553398058252427
generated,0.22727272727272727
generated,0.10891089108910891
generated,0.08333333333333333
generated,0.3333333333333333
generated,0.14193548387096774
generated,0.07246376811594203
generated,0.08771929824561403
generated,0.07291666666666667
generated,0.14285714285714285
generated,0.10493827160493827
generated,0.10843373493975904
generated,0.16091954022988506
generated,0.09210526315789473
generated,0.175
generated,0.10112359550561797
generated,0.13131313131313133
generated,0.47619047619047616
generated,0.1393939393939394
generated,0.06716417910447761
generated,0.0707070707070707
generated,0.1111111111111111
generated,0.17391304347826086
